,apparentTemperature,cloudCover,humidity,precipType,pressure,summary,temperature,windBearing,windSpeed
13/11/2018 11:00,9.12,0.71,0.77,rain,1014.23,Drizzle,9.99,121,2.07
13/11/2018 12:00,10.58,0.71,0.73,rain,1014.07,Drizzle,10.58,122,2.11
13/11/2018 13:00,10.93,0.71,0.71,rain,1013.87,Drizzle,10.93,123,2.11
13/11/2018 14:00,11.02,0.71,0.71,rain,1013.67,Drizzle,11.02,124,2.06
13/11/2018 15:00,10.85,0.7,0.71,rain,1013.54,Drizzle,10.85,126,1.98
13/11/2018 16:00,10.47,0.7,0.73,rain,1013.5,Drizzle,10.47,128,1.88
13/11/2018 17:00,9.31,0.69,0.76,rain,1013.55,Drizzle,9.94,130,1.78
13/11/2018 18:00,8.69,0.68,0.79,rain,1013.7,Drizzle,9.34,132,1.71
13/11/2018 19:00,8.04,0.66,0.82,rain,1013.9,Drizzle,8.76,134,1.67
13/11/2018 20:00,7.43,0.64,0.85,rain,1014.1,Drizzle,8.21,134,1.67
13/11/2018 21:00,6.86,0.63,0.88,rain,1014.26,Drizzle,7.74,133,1.7
13/11/2018 22:00,6.35,0.61,0.9,rain,1014.33,Drizzle,7.34,131,1.74
13/11/2018 23:00,5.9,0.6,0.92,rain,1014.3,Drizzle,7,129,1.8
14/11/2018 00:00,5.5,0.59,0.93,rain,1014.19,Drizzle,6.69,127,1.84
14/11/2018 01:00,5.16,0.59,0.94,rain,1014.03,Drizzle,6.41,125,1.86
14/11/2018 02:00,4.88,0.6,0.95,rain,1013.87,Drizzle,6.17,123,1.85
14/11/2018 03:00,4.71,0.61,0.96,rain,1013.75,Drizzle,6,122,1.83
14/11/2018 04:00,4.68,0.63,0.96,rain,1013.71,Drizzle,5.94,122,1.79
14/11/2018 05:00,4.82,0.65,0.96,rain,1013.76,Drizzle,6.04,121,1.77
14/11/2018 06:00,5.17,0.67,0.95,rain,1013.88,Drizzle,6.34,121,1.77
14/11/2018 07:00,5.72,0.69,0.93,rain,1014.04,Drizzle,6.84,121,1.79
14/11/2018 08:00,6.44,0.7,0.89,rain,1014.19,Drizzle,7.52,121,1.85
14/11/2018 09:00,7.29,0.71,0.85,rain,1014.29,Drizzle,8.32,121,1.93
14/11/2018 10:00,8.17,0.71,0.81,rain,1014.3,Drizzle,9.14,121,2.02
14/11/2018 11:00,8.99,0.71,0.77,rain,1014.22,Drizzle,9.89,121,2.09
14/11/2018 12:00,10.48,0.71,0.73,rain,1014.06,Drizzle,10.48,122,2.13
14/11/2018 13:00,10.83,0.71,0.71,rain,1013.86,Drizzle,10.83,122,2.12
14/11/2018 14:00,10.92,0.71,0.71,rain,1013.66,Drizzle,10.92,124,2.07
14/11/2018 15:00,10.75,0.71,0.71,rain,1013.53,Drizzle,10.75,126,1.99
14/11/2018 16:00,10.37,0.7,0.73,rain,1013.49,Drizzle,10.37,128,1.89
14/11/2018 17:00,9.18,0.69,0.76,rain,1013.55,Drizzle,9.84,130,1.8
14/11/2018 18:00,8.56,0.68,0.79,rain,1013.69,Drizzle,9.24,132,1.73
14/11/2018 19:00,7.92,0.66,0.82,rain,1013.89,Drizzle,8.66,134,1.69
14/11/2018 20:00,7.3,0.64,0.85,rain,1014.09,Drizzle,8.11,134,1.69
14/11/2018 21:00,6.73,0.63,0.88,rain,1014.25,Drizzle,7.64,133,1.71
14/11/2018 22:00,6.22,0.61,0.9,rain,1014.32,Drizzle,7.24,131,1.76
14/11/2018 23:00,5.77,0.6,0.92,rain,1014.29,Drizzle,6.9,129,1.81
15/11/2018 00:00,5.37,0.59,0.93,rain,1014.18,Drizzle,6.59,127,1.85
15/11/2018 01:00,5.03,0.59,0.94,rain,1014.02,Drizzle,6.31,125,1.87
15/11/2018 02:00,4.75,0.6,0.95,rain,1013.86,Drizzle,6.07,123,1.87
15/11/2018 03:00,4.58,0.61,0.96,rain,1013.74,Drizzle,5.9,122,1.84
15/11/2018 04:00,4.54,0.63,0.97,rain,1013.7,Drizzle,5.84,121,1.81
15/11/2018 05:00,4.69,0.65,0.96,rain,1013.75,Drizzle,5.94,121,1.78
15/11/2018 06:00,5.04,0.67,0.95,rain,1013.87,Drizzle,6.24,121,1.78
15/11/2018 07:00,5.59,0.69,0.93,rain,1014.03,Drizzle,6.74,121,1.81
15/11/2018 08:00,6.31,0.7,0.89,rain,1014.18,Drizzle,7.42,121,1.86
15/11/2018 09:00,7.16,0.71,0.85,rain,1014.28,Drizzle,8.21,121,1.94
15/11/2018 10:00,8.04,0.71,0.81,rain,1014.29,Drizzle,9.04,121,2.03
15/11/2018 11:00,8.86,0.72,0.77,rain,1014.21,Drizzle,9.79,121,2.11
15/11/2018 12:00,10.38,0.72,0.73,rain,1014.05,Drizzle,10.38,122,2.14
15/11/2018 13:00,10.73,0.71,0.71,rain,1013.85,Drizzle,10.73,122,2.14
15/11/2018 14:00,10.82,0.71,0.71,rain,1013.66,Drizzle,10.82,124,2.09
15/11/2018 15:00,10.66,0.71,0.71,rain,1013.52,Drizzle,10.66,125,2.01
15/11/2018 16:00,10.27,0.7,0.73,rain,1013.48,Drizzle,10.27,128,1.9
15/11/2018 17:00,9.06,0.69,0.76,rain,1013.54,Drizzle,9.74,130,1.81
15/11/2018 18:00,8.44,0.68,0.79,rain,1013.69,Drizzle,9.15,132,1.74
15/11/2018 19:00,7.79,0.66,0.82,rain,1013.88,Drizzle,8.56,133,1.7
15/11/2018 20:00,7.17,0.64,0.85,rain,1014.09,Drizzle,8.02,134,1.69
15/11/2018 21:00,6.6,0.63,0.88,rain,1014.24,Drizzle,7.54,133,1.73
15/11/2018 22:00,6.09,0.61,0.9,rain,1014.31,Drizzle,7.14,131,1.77
15/11/2018 23:00,5.64,0.6,0.92,rain,1014.29,Drizzle,6.8,129,1.82
16/11/2018 00:00,5.24,0.59,0.93,rain,1014.18,Drizzle,6.49,127,1.86
16/11/2018 01:00,4.9,0.59,0.94,rain,1014.02,Drizzle,6.22,125,1.89
16/11/2018 02:00,4.62,0.6,0.95,rain,1013.85,Drizzle,5.97,123,1.88
16/11/2018 03:00,4.45,0.62,0.96,rain,1013.74,Drizzle,5.8,122,1.86
16/11/2018 04:00,4.42,0.63,0.97,rain,1013.69,Drizzle,5.74,121,1.82
16/11/2018 05:00,4.56,0.65,0.96,rain,1013.74,Drizzle,5.84,121,1.8
16/11/2018 06:00,4.91,0.67,0.95,rain,1013.86,Drizzle,6.14,121,1.79
16/11/2018 07:00,5.46,0.69,0.93,rain,1014.02,Drizzle,6.64,121,1.82
16/11/2018 08:00,6.18,0.7,0.89,rain,1014.17,Drizzle,7.32,121,1.88
16/11/2018 09:00,7.03,0.71,0.85,rain,1014.27,Drizzle,8.11,121,1.96
16/11/2018 10:00,7.91,0.71,0.81,rain,1014.29,Drizzle,8.93,121,2.05
16/11/2018 11:00,8.73,0.72,0.77,rain,1014.21,Drizzle,9.69,121,2.12
16/11/2018 12:00,10.28,0.72,0.74,rain,1014.05,Drizzle,10.28,122,2.16
16/11/2018 13:00,10.63,0.71,0.71,rain,1013.84,Drizzle,10.63,122,2.15
16/11/2018 14:00,10.72,0.71,0.71,rain,1013.65,Drizzle,10.72,124,2.11
16/11/2018 15:00,10.56,0.71,0.71,rain,1013.52,Drizzle,10.56,125,2.02
16/11/2018 16:00,10.17,0.7,0.73,rain,1013.47,Drizzle,10.17,127,1.92
16/11/2018 17:00,8.93,0.69,0.76,rain,1013.53,Drizzle,9.64,130,1.82
16/11/2018 18:00,8.31,0.68,0.79,rain,1013.68,Drizzle,9.05,132,1.75
16/11/2018 19:00,7.67,0.66,0.82,rain,1013.88,Drizzle,8.46,133,1.71
16/11/2018 20:00,7.04,0.65,0.85,rain,1014.08,Drizzle,7.92,133,1.71
16/11/2018 21:00,6.48,0.63,0.88,rain,1014.23,Drizzle,7.45,133,1.74
16/11/2018 22:00,5.97,0.61,0.9,rain,1014.31,Drizzle,7.05,131,1.78
16/11/2018 23:00,5.52,0.6,0.92,rain,1014.28,Drizzle,6.71,129,1.84
17/11/2018 00:00,5.12,0.59,0.93,rain,1014.17,Drizzle,6.4,126,1.88
17/11/2018 01:00,4.77,0.6,0.94,rain,1014.01,Drizzle,6.12,125,1.9
17/11/2018 02:00,4.49,0.6,0.95,rain,1013.85,Drizzle,5.88,123,1.9
17/11/2018 03:00,4.32,0.62,0.96,rain,1013.73,Drizzle,5.71,122,1.87
17/11/2018 04:00,4.29,0.63,0.97,rain,1013.69,Drizzle,5.64,121,1.84
17/11/2018 05:00,4.43,0.65,0.96,rain,1013.73,Drizzle,5.74,121,1.81
17/11/2018 06:00,4.78,0.67,0.95,rain,1013.85,Drizzle,6.04,121,1.81
17/11/2018 07:00,5.33,0.69,0.93,rain,1014.01,Drizzle,6.54,121,1.83
17/11/2018 08:00,6.06,0.7,0.89,rain,1014.17,Drizzle,7.22,121,1.89
17/11/2018 09:00,6.9,0.71,0.85,rain,1014.27,Drizzle,8.01,121,1.97
17/11/2018 10:00,7.78,0.71,0.81,rain,1014.28,Drizzle,8.83,121,2.06
17/11/2018 11:00,8.61,0.72,0.77,rain,1014.2,Drizzle,9.59,121,2.13
17/11/2018 12:00,10.18,0.72,0.74,rain,1014.04,Drizzle,10.18,121,2.17
17/11/2018 13:00,10.54,0.72,0.71,rain,1013.84,Drizzle,10.54,122,2.17
17/11/2018 14:00,10.63,0.71,0.71,rain,1013.65,Drizzle,10.63,123,2.12
17/11/2018 15:00,10.46,0.71,0.71,rain,1013.51,Drizzle,10.46,125,2.03
17/11/2018 16:00,10.08,0.7,0.73,rain,1013.47,Drizzle,10.08,127,1.93
17/11/2018 17:00,8.81,0.69,0.76,rain,1013.53,Drizzle,9.55,130,1.84
17/11/2018 18:00,8.19,0.68,0.79,rain,1013.67,Drizzle,8.96,132,1.77
17/11/2018 19:00,7.54,0.66,0.82,rain,1013.87,Drizzle,8.37,133,1.73
17/11/2018 20:00,6.92,0.65,0.86,rain,1014.07,Drizzle,7.82,133,1.72
17/11/2018 21:00,6.36,0.63,0.88,rain,1014.23,Drizzle,7.35,132,1.75
17/11/2018 22:00,5.84,0.61,0.9,rain,1014.3,Drizzle,6.96,131,1.8
17/11/2018 23:00,5.39,0.6,0.92,rain,1014.28,Drizzle,6.61,129,1.85
18/11/2018 00:00,4.99,0.6,0.93,rain,1014.17,Drizzle,6.3,126,1.89
18/11/2018 01:00,4.64,0.6,0.94,rain,1014.01,Drizzle,6.02,124,1.91
18/11/2018 02:00,4.37,0.6,0.95,rain,1013.85,Drizzle,5.78,123,1.91
18/11/2018 03:00,4.19,0.62,0.96,rain,1013.73,Drizzle,5.61,122,1.88
18/11/2018 04:00,4.16,0.63,0.97,rain,1013.68,Drizzle,5.54,121,1.85
18/11/2018 05:00,4.31,0.65,0.97,rain,1013.73,Drizzle,5.65,121,1.82
18/11/2018 06:00,4.65,0.67,0.95,rain,1013.85,Drizzle,5.94,121,1.82
18/11/2018 07:00,5.2,0.69,0.93,rain,1014.01,Drizzle,6.44,121,1.85
18/11/2018 08:00,5.93,0.7,0.89,rain,1014.16,Drizzle,7.12,121,1.9
18/11/2018 09:00,6.77,0.71,0.85,rain,1014.26,Drizzle,7.91,121,1.98
18/11/2018 10:00,7.66,0.72,0.81,rain,1014.28,Drizzle,8.74,121,2.07
18/11/2018 11:00,8.48,0.72,0.77,rain,1014.2,Drizzle,9.49,121,2.15
18/11/2018 12:00,10.08,0.72,0.74,rain,1014.04,Drizzle,10.08,121,2.19
18/11/2018 13:00,10.44,0.72,0.72,rain,1013.84,Drizzle,10.44,122,2.18
18/11/2018 14:00,10.53,0.71,0.71,rain,1013.65,Drizzle,10.53,123,2.13
18/11/2018 15:00,10.37,0.71,0.71,rain,1013.51,Drizzle,10.37,125,2.05
18/11/2018 16:00,9.22,0.7,0.73,rain,1013.46,Drizzle,9.98,127,1.94
18/11/2018 17:00,8.69,0.69,0.76,rain,1013.52,Drizzle,9.46,129,1.85
18/11/2018 18:00,8.07,0.68,0.79,rain,1013.67,Drizzle,8.86,132,1.77
18/11/2018 19:00,7.42,0.66,0.82,rain,1013.87,Drizzle,8.27,133,1.74
18/11/2018 20:00,6.8,0.65,0.86,rain,1014.07,Drizzle,7.73,133,1.73
18/11/2018 21:00,6.23,0.63,0.88,rain,1014.23,Drizzle,7.26,132,1.76
18/11/2018 22:00,5.72,0.61,0.9,rain,1014.3,Drizzle,6.86,131,1.81
18/11/2018 23:00,5.27,0.6,0.92,rain,1014.27,Drizzle,6.52,128,1.86
19/11/2018 00:00,4.87,0.6,0.93,rain,1014.17,Drizzle,6.21,126,1.9
19/11/2018 01:00,4.52,0.6,0.94,rain,1014.01,Drizzle,5.93,124,1.93
19/11/2018 02:00,4.24,0.6,0.95,rain,1013.84,Drizzle,5.68,123,1.92
19/11/2018 03:00,4.07,0.62,0.96,rain,1013.73,Drizzle,5.51,122,1.9
19/11/2018 04:00,4.04,0.63,0.97,rain,1013.68,Drizzle,5.45,121,1.86
19/11/2018 05:00,4.18,0.65,0.97,rain,1013.73,Drizzle,5.55,121,1.84
19/11/2018 06:00,4.53,0.67,0.95,rain,1013.85,Drizzle,5.84,121,1.83
19/11/2018 07:00,5.07,0.69,0.93,rain,1014.01,Drizzle,6.34,121,1.86
